Date,BAJFINANCE,EICHERMOT,ADANIENT,TRENT,TITAN,BAJAJFINSV,BRITANNIA,APOLLOHOSP,ASIANPAINT,SHREECEM,HINDPETRO,HCLTECH,SHRIRAMFIN,DIVISLAB,INDUSINDBK
2023-05-11,6659.0,3424.85,1925.0,1445.6,2758.0,1421.0,4610.2,4610.95,3052.05,24450.0,151.05,1082.15,270.2,3410.0,1175.0
2023-05-12,6650.0,3520.0,2009.0,1471.35,2760.8,1420.0,4634.0,4595.0,3139.0,24600.05,151.0,1086.0,273.0,3311.0,1192.5
2023-05-15,6714.4,3630.0,1959.9,1486.0,2774.0,1424.0,4647.85,4609.95,3134.2,24750.85,154.65,1098.95,270.6,3306.35,1208.6
2023-05-16,6720.0,3669.0,1927.0,1518.0,2785.0,1429.9,4632.0,4625.0,3132.0,24591.95,153.8,1100.2,270.0,3277.95,1219.55
2023-05-17,6785.0,3624.0,1900.0,1502.95,2785.0,1430.4,4610.0,4580.05,3136.0,24400.0,153.1,1090.5,265.8,3284.15,1217.05
2023-05-18,6759.8,3636.0,1910.05,1508.1,2782.0,1422.35,4650.0,4510.0,3105.65,24510.0,151.6,1081.95,270.5,3284.0,1248.0
2023-05-19,6800.0,3566.15,1888.0,1490.65,2719.95,1422.1,4588.0,4455.0,3124.0,24075.55,148.65,1088.6,271.4,3144.0,1243.0
2023-05-22,6784.2,3569.95,2010.0,1493.9,2701.6,1411.0,4500.0,4459.8,3070.0,24327.2,149.75,1095.35,267.2,3099.95,1247.0
2023-05-23,6810.05,3545.45,2410.9,1499.9,2719.95,1415.6,4487.0,4605.0,3087.0,24410.0,149.6,1120.0,264.8,3241.05,1246.0
2023-05-24,6769.0,3600.0,2709.0,1504.95,2675.0,1437.25,4538.2,4540.95,3115.0,24650.0,154.6,1099.05,272.55,3360.0,1255.0
2023-05-25,6778.0,3610.9,2440.0,1500.3,2714.45,1421.1,4580.0,4569.0,3101.5,24031.8,151.0,1109.2,273.95,3371.05,1268.95
2023-05-26,6846.6,3649.0,2565.0,1514.2,2707.95,1431.0,4582.0,4590.0,3123.0,24250.0,152.3,1115.0,275.05,3435.65,1256.45
2023-05-29,6940.2,3700.0,2570.0,1531.4,2745.0,1448.95,4611.45,4635.0,3147.2,25050.0,152.35,1146.0,277.6,3525.0,1272.2
2023-05-30,6948.0,3711.45,2529.3,1537.9,2829.5,1453.45,4583.0,4672.0,3146.9,25200.0,150.8,1129.0,282.3,3477.0,1284.95
2023-05-31,7004.9,3678.35,2482.0,1561.4,2802.5,1465.0,4571.0,4600.0,3151.95,25525.0,151.25,1134.8,283.55,3428.0,1289.0
2023-06-01,7024.0,3713.7,2499.9,1564.9,2823.25,1455.5,4655.0,4689.0,3235.35,25300.0,154.35,1148.0,279.95,3451.55,1280.0
2023-06-02,7075.75,3720.0,2535.0,1566.55,2830.0,1460.0,4637.0,4839.65,3239.4,25300.0,152.95,1148.0,283.05,3525.0,1282.4
2023-06-05,7070.0,3713.15,2463.2,1595.0,2875.0,1469.0,4659.9,4967.95,3239.95,25168.95,151.1,1144.0,284.2,3517.95,1295.0
2023-06-06,7025.0,3680.1,2475.0,1604.95,2860.95,1466.5,4682.6,4969.0,3207.75,24950.0,150.3,1130.0,281.5,3462.95,1302.0
2023-06-07,7120.0,3705.1,2453.0,1605.0,2895.0,1483.0,4715.0,4964.45,3217.0,25795.0,154.55,1133.8,280.0,3555.0,1309.95
2023-06-08,7080.0,3727.1,2450.0,1609.0,2906.9,1483.0,4901.9,5020.0,3220.0,25795.6,160.65,1129.05,282.6,3549.0,1316.45
2023-06-09,7012.75,3652.0,2447.95,1594.0,2890.0,1471.0,4886.3,4926.65,3209.8,25674.15,157.65,1129.1,282.0,3481.05,1299.0
2023-06-12,7050.15,3595.0,2460.0,1598.4,2884.95,1473.0,4899.0,4949.0,3185.2,25550.0,154.35,1112.95,285.0,3309.0,1336.95
2023-06-13,7100.0,3599.95,2499.0,1602.4,2859.9,1470.0,4904.95,4925.0,3210.0,25900.0,162.65,1144.95,291.6,3438.45,1336.0
2023-06-14,7182.0,3615.0,2469.9,1695.5,2920.0,1490.0,4947.0,4965.0,3265.0,26200.0,161.35,1138.0,290.0,3495.0,1335.05
2023-06-15,7095.0,3588.9,2469.0,1716.25,2911.05,1479.95,4950.0,5039.95,3276.0,26236.1,163.15,1140.0,282.8,3499.95,1315.0
2023-06-16,7170.0,3550.0,2499.2,1685.85,2911.8,1479.0,4975.45,5218.75,3291.75,26170.0,161.65,1150.0,281.3,3603.05,1297.1
2023-06-19,7211.95,3567.8,2504.0,1714.45,2967.0,1522.95,5050.0,5220.0,3318.85,26419.8,161.3,1148.2,294.6,3581.85,1310.0
2023-06-20,7376.15,3504.8,2435.0,1710.0,2972.7,1543.2,5021.05,5174.95,3315.0,25910.0,161.0,1133.0,294.0,3585.0,1295.0
2023-06-21,7275.0,3576.0,2426.7,1723.95,2974.0,1525.9,5070.6,5169.85,3318.7,25950.0,161.8,1175.0,343.1,3555.05,1297.75
2023-06-22,7200.1,3587.85,2425.1,1700.0,2975.0,1523.0,5065.0,5129.9,3325.0,25650.0,160.85,1170.15,353.0,3509.55,1286.6
2023-06-23,7020.95,3564.7,2392.3,1710.0,2972.5,1507.5,4972.05,5084.4,3265.0,25650.0,161.0,1161.9,338.6,3527.0,1272.7
2023-06-26,6990.0,3549.95,2210.05,1726.85,2940.0,1504.45,4978.95,5049.95,3295.0,22630.75,158.6,1167.25,333.75,3468.95,1314.8
2023-06-27,7030.0,3545.1,2328.95,1766.0,2973.0,1512.0,5000.55,5040.0,3275.0,24110.0,160.35,1167.0,340.8,3535.0,1318.75
2023-06-28,7054.35,3545.0,2300.0,1759.95,2995.0,1530.0,4989.0,5145.0,3331.0,24050.0,158.85,1173.45,342.0,3585.05,1325.0
2023-06-30,7100.0,3540.1,2437.95,1774.95,3046.0,1521.0,4990.2,5128.0,3353.0,24081.0,158.85,1170.35,340.2,3615.0,1341.9
2023-07-03,7160.6,3590.95,2405.0,1774.9,3050.1,1528.0,5035.0,5127.5,3365.0,24200.0,163.0,1190.0,350.55,3586.8,1379.95
2023-07-04,7650.0,3555.05,2397.0,1751.55,3041.5,1565.1,5008.3,5119.9,3358.7,24121.0,169.65,1182.0,354.4,3600.0,1389.0
2023-07-05,7879.95,3410.8,2391.0,1745.0,3075.0,1631.0,5024.8,5125.0,3351.35,24012.0,165.55,1194.0,355.6,3576.4,1371.35
2023-07-06,7776.0,3250.0,2399.15,1731.7,3100.0,1615.05,5199.0,5090.0,3410.0,24549.95,172.35,1194.8,360.3,3746.7,1395.25
2023-07-07,7720.0,3210.55,2395.0,1749.3,3140.0,1611.85,5173.55,5274.95,3385.0,24218.55,180.3,1178.15,355.0,3717.0,1384.55
2023-07-10,7622.35,3210.0,2392.8,1714.95,3155.0,1611.95,5073.0,5179.85,3345.0,23907.0,184.35,1160.0,345.8,3685.0,1361.25
2023-07-11,7567.0,3197.95,2423.75,1676.65,3062.85,1598.0,5050.0,5200.0,3349.95,24075.3,177.55,1131.75,346.0,3661.0,1372.0
2023-07-12,7469.9,3272.0,2429.9,1697.0,3114.0,1595.65,5083.9,5261.65,3408.0,23820.0,175.75,1119.7,352.0,3650.0,1371.95
2023-07-13,7469.95,3305.0,2397.0,1690.95,3113.95,1595.0,5089.9,5289.9,3425.0,24312.0,174.35,1100.0,363.5,3646.0,1384.0
2023-07-14,7474.0,3275.0,2375.0,1672.2,3093.65,1623.15,5118.0,5180.0,3398.55,24272.0,170.35,1114.2,360.0,3659.0,1376.2
2023-07-17,7520.0,3350.0,2399.9,1696.45,3070.0,1620.0,5149.95,5152.2,3429.75,24440.0,172.55,1151.95,357.2,3684.0,1380.0
2023-07-18,7520.0,3355.0,2415.0,1704.65,3033.45,1618.35,5150.0,5206.5,3460.0,24159.95,176.15,1158.95,355.75,3670.0,1398.0
2023-07-19,7441.95,3349.0,2428.65,1699.75,3010.1,1618.3,5081.95,5162.6,3520.0,24050.0,172.65,1165.0,356.8,3626.65,1430.0
2023-07-20,7551.0,3343.0,2428.95,1720.1,3002.25,1650.9,5070.0,5170.0,3510.05,23611.3,177.65,1160.0,357.0,3650.0,1426.0
2023-07-21,7596.6,3314.8,2410.0,1706.0,2990.75,1633.0,5061.55,5130.05,3535.95,23428.05,179.0,1110.0,355.7,3661.0,1422.05
2023-07-24,7581.65,3318.0,2430.0,1725.0,2978.0,1630.0,5047.0,5144.0,3506.0,23200.0,180.05,1120.0,368.15,3688.25,1408.5
2023-07-25,7649.4,3325.55,2428.0,1709.0,2980.0,1664.9,5007.0,5153.8,3547.9,23323.0,178.9,1118.5,366.2,3695.0,1437.0
2023-07-26,7635.0,3347.45,2472.45,1720.0,3044.9,1649.4,4900.0,5196.0,3399.85,23750.0,179.35,1110.2,365.2,3743.0,1421.45
2023-07-27,7577.9,3360.0,2470.75,1706.6,3013.95,1641.5,4965.0,5146.75,3390.0,24300.0,181.35,1115.0,367.6,3694.0,1433.2
2023-07-28,7319.0,3349.8,2437.0,1713.6,3008.15,1625.0,4904.0,5177.0,3375.0,24059.7,173.95,1114.05,365.2,3769.0,1415.2
2023-07-31,7345.0,3350.0,2477.0,1739.0,2950.0,1565.8,4905.1,5339.95,3323.2,23800.0,165.65,1108.0,366.3,3640.0,1409.35
2023-08-01,7300.3,3375.0,2504.85,1760.0,3024.85,1598.3,4825.1,5210.0,3372.0,24200.0,166.65,1120.0,378.65,3705.0,1420.75
2023-08-02,7290.0,3430.0,2493.0,1707.6,3005.65,1572.0,4839.0,5033.0,3341.2,24100.0,169.8,1137.0,372.0,3630.0,1390.0
2023-08-03,7175.0,3332.3,2469.9,1689.5,2937.95,1522.9,4809.95,4960.0,3370.0,24040.0,163.35,1126.0,365.8,3700.0,1376.25
2023-08-04,7139.0,3420.0,2545.3,1699.0,2919.95,1501.95,4790.0,5025.0,3338.15,24230.0,161.6,1130.45,365.0,3726.3,1370.05
2023-08-07,7162.0,3359.95,2550.95,1710.0,2919.95,1498.0,4751.0,4980.3,3316.05,24400.0,158.15,1154.55,368.2,3762.9,1410.0
2023-08-08,7135.0,3344.0,2563.25,1680.0,2918.0,1509.5,4632.75,5017.0,3343.0,24300.0,158.4,1154.9,371.0,3925.05,1415.25
2023-08-09,7200.0,3375.0,2488.35,1721.85,2924.0,1525.0,4619.9,5023.35,3332.55,24350.0,156.25,1140.95,374.6,3860.0,1405.0
2023-08-10,7100.05,3412.0,2510.0,1810.0,2958.0,1512.55,4601.0,4981.4,3310.0,24200.1,156.95,1140.0,370.95,3743.8,1402.45
2023-08-11,7143.85,3420.0,2550.05,1893.8,2988.5,1518.95,4540.0,4930.0,3237.9,24179.15,156.65,1160.0,370.0,3732.95,1431.75
2023-08-14,7040.0,3372.0,2480.0,1885.0,3020.35,1496.0,4519.7,4863.0,3185.35,24101.0,156.65,1170.65,361.6,3645.1,1395.0
2023-08-16,6994.0,3346.95,2450.0,1929.0,3005.0,1482.0,4488.6,4800.0,3194.9,23690.0,154.0,1175.75,362.75,3731.0,1384.0
2023-08-17,7020.0,3319.0,2454.95,1965.0,3018.0,1473.0,4498.5,4940.5,3223.9,23960.0,154.35,1176.85,362.4,3700.0,1381.15
2023-08-18,6893.5,3298.0,2477.5,1979.2,3070.6,1470.0,4499.0,4874.95,3174.9,23811.0,154.1,1173.0,370.4,3661.75,1369.0
2023-08-21,6801.0,3344.95,2588.0,1973.95,3051.0,1455.0,4555.95,4881.0,3159.9,23669.95,153.05,1172.95,364.0,3650.05,1375.0
2023-08-22,7051.05,3361.2,2668.85,1999.95,3084.95,1485.0,4524.8,4947.9,3198.6,23730.0,153.65,1182.0,370.8,3665.25,1403.0
2023-08-23,7100.0,3343.4,2720.0,2035.8,3075.6,1474.0,4555.0,4958.0,3186.0,23869.7,152.65,1192.95,369.8,3671.0,1401.15
2023-08-24,7150.0,3365.0,2580.0,2067.8,3075.7,1480.0,4538.3,4955.0,3185.0,23749.95,153.0,1188.95,371.0,3710.0,1408.25
2023-08-25,7115.0,3341.0,2549.0,2062.05,3055.0,1468.6,4544.6,4900.0,3224.9,23820.0,155.65,1165.0,373.0,3641.7,1417.95
2023-08-28,7224.95,3349.95,2550.0,2027.05,3074.0,1513.5,4525.0,4874.9,3264.95,23949.0,153.65,1155.0,374.0,3630.0,1400.0
2023-08-29,7250.0,3360.0,2472.1,2010.0,3051.95,1509.85,4510.95,4906.0,3261.0,24024.0,155.95,1153.9,373.4,3625.05,1409.45
2023-08-30,7326.0,3368.0,2517.0,2068.6,3080.0,1510.0,4552.95,4881.95,3301.3,24150.0,152.75,1166.0,374.4,3657.1,1405.15
2023-08-31,7280.0,3410.0,2449.95,2064.0,3090.85,1501.05,4564.9,4887.45,3300.05,24051.0,151.15,1179.5,379.0,3645.0,1392.45
2023-09-01,7168.55,3350.0,2381.0,2059.7,3111.95,1494.0,4475.0,4840.0,3241.1,23830.0,145.35,1173.0,386.0,3586.0,1382.0
2023-09-04,7370.0,3430.0,2454.0,2074.0,3116.95,1521.0,4484.35,4860.0,3259.55,24590.0,146.65,1186.0,383.4,3590.05,1423.85
2023-09-05,7283.0,3434.15,2482.0,2034.95,3120.0,1512.0,4507.2,4860.0,3245.0,25700.0,148.25,1236.75,380.75,3629.35,1425.0
2023-09-06,7315.3,3415.0,2494.05,2072.2,3136.15,1510.95,4520.0,4980.0,3209.0,25700.0,146.9,1239.85,384.0,3642.3,1421.75
2023-09-07,7380.0,3390.0,2498.0,2073.0,3173.0,1524.8,4590.0,5029.95,3225.3,25640.0,149.75,1238.0,379.0,3707.95,1408.65
2023-09-08,7390.0,3403.0,2513.8,2100.0,3182.0,1530.0,4540.7,5040.0,3250.55,25700.0,148.85,1259.0,382.0,3692.7,1445.0
2023-09-11,7425.0,3377.0,2565.0,2093.95,3209.95,1549.5,4540.9,5004.0,3242.0,25970.0,154.0,1276.55,394.35,3700.0,1449.05
2023-09-12,7421.0,3410.0,2622.45,2093.95,3216.05,1558.9,4568.55,5111.0,3260.0,25949.9,158.25,1285.0,393.95,3749.0,1450.1
2023-09-13,7429.3,3349.95,2545.7,2061.5,3178.05,1542.0,4567.15,4975.0,3245.0,25902.0,147.15,1282.0,380.4,3800.0,1429.9
2023-09-14,7475.9,3335.0,2541.85,2051.0,3277.55,1556.95,4619.0,5001.0,3282.0,26200.0,149.2,1280.85,384.0,3755.55,1459.95
2023-09-15,7499.0,3380.05,2519.8,2073.0,3261.6,1548.05,4583.0,5084.55,3235.0,26400.0,150.75,1294.0,385.6,3825.9,1464.4
2023-09-18,7488.9,3432.05,2552.0,2073.0,3257.0,1538.1,4540.0,5100.0,3200.0,26675.35,146.7,1302.0,383.25,3808.2,1454.0
2023-09-20,7488.65,3427.0,2502.4,2052.0,3314.0,1554.9,4596.2,5051.45,3206.3,26349.95,148.0,1281.5,380.0,3774.0,1441.0
2023-09-21,7530.0,3429.8,2479.8,2063.0,3300.0,1530.5,4520.0,4990.0,3210.0,26100.0,151.0,1284.0,382.95,3775.55,1431.0
2023-09-22,7493.95,3425.0,2489.95,2069.45,3298.8,1528.0,4558.55,5013.0,3234.95,26255.0,154.35,1272.45,380.05,3721.0,1416.0
2023-09-25,7575.0,3417.85,2479.95,2080.0,3274.5,1549.7,4574.05,5014.9,3272.3,25939.7,152.35,1270.0,378.2,3690.0,1451.5
2023-09-26,7819.9,3405.05,2491.0,2157.0,3294.0,1583.0,4570.25,5097.0,3323.0,25915.0,152.35,1264.0,388.4,3719.95,1440.0
2023-09-27,7855.0,3490.0,2460.0,2143.0,3246.8,1567.7,4601.2,5054.0,3288.0,26085.0,152.1,1258.5,379.6,3755.85,1425.0
2023-09-28,7804.75,3480.0,2489.95,2122.1,3217.5,1565.0,4627.35,5105.35,3281.8,26506.0,148.35,1261.1,381.85,3778.2,1437.0
2023-09-29,7739.0,3444.95,2462.05,2056.65,3160.05,1548.0,4555.0,5054.0,3195.0,25799.0,146.8,1235.1,374.55,3687.0,1415.05
2023-10-03,7780.8,3426.9,2418.0,2074.3,3148.8,1530.25,4524.8,5138.95,3166.1,25499.9,150.0,1232.5,387.6,3760.05,1432.0
2023-10-04,8025.0,3350.0,2402.2,2054.0,3186.0,1555.0,4490.0,5085.0,3164.95,25590.0,149.0,1234.0,381.8,3700.0,1424.85
2023-10-05,7914.85,3405.5,2477.95,2022.95,3173.9,1540.0,4540.25,5054.95,3210.0,25500.0,149.65,1249.0,370.4,3665.0,1408.7
2023-10-06,7850.0,3443.6,2466.35,2055.85,3230.0,1559.35,4533.85,5050.0,3214.75,25899.7,148.35,1252.0,370.2,3700.0,1404.95
2023-10-09,8102.05,3420.2,2440.0,2035.0,3294.7,1617.15,4511.0,5000.0,3140.05,25649.05,147.05,1236.0,368.0,3700.0,1420.1
2023-10-10,8055.0,3450.45,2443.0,2089.75,3295.0,1630.0,4522.2,5068.95,3150.0,25750.05,146.85,1255.55,368.0,3706.95,1434.0
2023-10-11,8139.8,3482.0,2533.9,2058.45,3289.7,1641.4,4522.0,5072.95,3169.0,26227.95,148.1,1266.0,381.4,3729.0,1430.95
2023-10-12,8125.0,3490.0,2499.9,2105.0,3292.0,1637.0,4582.0,5092.8,3186.0,26675.0,149.35,1245.0,381.7,3799.0,1433.3
2023-10-13,7999.55,3481.0,2488.9,2075.0,3285.0,1631.0,4550.0,4988.95,3150.0,26455.0,151.05,1211.0,374.95,3740.8,1421.2
2023-10-16,8044.3,3462.1,2454.55,2093.0,3284.0,1644.0,4559.95,5030.0,3124.0,26850.0,148.35,1263.0,376.2,3711.05,1462.85
2023-10-17,8080.0,3505.0,2459.95,2116.95,3317.95,1649.9,4586.2,5050.0,3137.0,26710.05,150.45,1278.9,375.7,3698.65,1454.9
2023-10-18,8050.0,3500.85,2440.0,2089.1,3309.2,1665.0,4605.0,5021.0,3110.0,26700.05,154.15,1278.0,377.7,3660.0,1437.0
2023-10-19,7843.3,3480.0,2400.0,2045.95,3270.0,1625.0,4600.05,4977.25,3087.7,26560.0,149.65,1266.8,367.4,3641.0,1451.5
2023-10-20,7810.0,3500.0,2398.05,2060.6,3272.65,1627.8,4603.0,4990.1,3092.5,26297.45,152.35,1252.0,375.3,3620.0,1448.0
2023-10-23,7800.0,3467.1,2397.8,2035.0,3246.2,1627.0,4572.7,4977.0,3096.05,26025.0,148.0,1248.0,374.95,3536.15,1469.0
2023-10-25,7798.9,3435.1,2320.0,2007.9,3216.0,1612.9,4470.0,4960.0,3093.4,25649.0,146.8,1231.2,374.3,3500.0,1444.95
2023-10-26,7625.1,3370.0,2249.0,1980.0,3160.35,1590.0,4517.6,4859.9,3051.1,25680.0,142.35,1215.0,363.25,3430.7,1412.65
2023-10-27,7509.95,3326.8,2222.0,2031.15,3095.1,1575.6,4512.0,4779.95,2932.8,25431.6,140.65,1237.0,370.2,3407.0,1420.0
2023-10-30,7505.8,3403.0,2260.05,2143.2,3105.0,1568.9,4500.0,4840.0,2974.0,25699.9,142.35,1270.0,387.0,3429.0,1440.0
2023-10-31,7569.8,3366.55,2320.0,2140.9,3119.6,1552.4,4460.1,4832.0,2969.0,25930.7,143.9,1272.0,380.4,3400.4,1456.0
2023-11-01,7520.0,3309.8,2299.0,2163.7,3193.85,1574.9,4442.6,4835.0,2997.95,25772.3,145.35,1280.0,376.8,3400.0,1443.9
2023-11-02,7530.0,3285.0,2247.0,2210.0,3200.0,1587.7,4512.1,4837.8,2961.05,25500.0,148.15,1266.0,382.7,3360.6,1447.0
2023-11-03,7528.0,3360.0,2215.3,2195.0,3205.15,1584.25,4528.0,4950.75,2957.0,25999.0,149.65,1282.6,392.5,3368.0,1471.0
2023-11-06,7456.0,3454.9,2253.95,2196.55,3310.0,1547.0,4554.9,5141.05,2998.0,26026.0,152.2,1276.25,401.8,3360.0,1463.0
2023-11-07,7640.0,3480.1,2257.0,2234.45,3274.0,1602.0,4610.1,5150.0,3029.3,26487.95,155.75,1269.0,400.0,3435.6,1469.55
2023-11-08,7527.0,3510.0,2245.3,2450.0,3289.0,1576.0,4670.95,5135.0,3058.0,26669.05,167.35,1280.0,397.45,3485.0,1493.95
2023-11-09,7485.0,3545.3,2269.0,2453.0,3320.95,1575.0,4670.6,5147.5,3100.0,26399.9,179.1,1267.65,394.0,3510.0,1488.95
2023-11-10,7370.0,3540.0,2220.25,2476.95,3263.05,1581.0,4657.45,5300.0,3070.0,25960.5,177.65,1262.3,388.0,3491.05,1499.95
2023-11-12,7470.05,3590.0,2219.7,2510.2,3300.0,1606.0,4694.65,5300.0,3099.95,26495.0,181.0,1265.0,391.7,3496.9,1503.55
2023-11-13,7447.8,3590.0,2215.5,2495.0,3275.0,1594.6,4662.3,5250.0,3098.0,26300.0,178.4,1260.0,391.5,3500.0,1502.0
2023-11-15,7439.4,3689.0,2240.0,2579.8,3275.25,1600.0,4723.0,5283.85,3085.7,26305.0,182.25,1275.0,397.05,3534.95,1538.5
2023-11-16,6944.55,3848.05,2226.0,2556.5,3295.4,1561.05,4710.0,5224.0,3119.0,26200.0,189.0,1283.8,407.35,3536.85,1500.0
2023-11-17,7140.5,3824.9,2205.9,2547.55,3339.0,1593.05,4703.0,5332.2,3150.0,26200.0,194.35,1313.4,403.8,3550.0,1490.55
2023-11-20,7151.0,3850.55,2211.0,2595.0,3338.0,1611.9,4691.25,5475.0,3168.9,26199.8,186.7,1314.95,399.0,3609.95,1498.9
2023-11-21,7085.0,3865.0,2160.0,2634.9,3365.0,1593.8,4730.0,5500.0,3156.9,26003.0,185.45,1335.6,400.0,3681.9,1505.5
2023-11-22,7086.45,3830.1,2205.15,2625.0,3400.0,1610.0,4709.9,5467.0,3140.0,25930.35,183.65,1326.6,401.0,3710.0,1500.0
2023-11-23,7135.0,3836.55,2190.0,2644.8,3433.9,1623.9,4699.0,5530.0,3148.0,26100.0,183.65,1333.95,395.6,3705.55,1475.0
2023-11-24,7108.0,3895.7,2179.0,2659.95,3406.0,1624.45,4705.8,5493.0,3118.0,25922.2,196.25,1328.9,394.95,3688.5,1491.45
2023-11-28,7035.0,3855.95,2301.0,2668.5,3417.95,1617.5,4632.25,5401.3,3141.15,25615.0,198.35,1309.15,390.35,3770.0,1480.0
2023-11-29,7134.0,3852.0,2468.7,2694.0,3473.85,1660.0,4715.95,5372.1,3148.35,26242.1,207.0,1324.0,393.15,3761.0,1484.0
2023-11-30,7132.0,3857.95,2400.05,2676.4,3431.1,1653.0,4815.0,5382.0,3148.35,26243.0,207.0,1337.0,394.6,3729.55,1500.0
2023-12-01,7160.0,3922.0,2370.0,2787.0,3499.0,1680.0,4873.0,5550.0,3146.95,26839.95,211.05,1346.0,402.8,3799.0,1479.0
2023-12-04,7340.0,3950.0,2549.95,2847.0,3550.0,1700.0,4990.0,5626.0,3190.0,27120.15,215.65,1350.0,405.0,3810.0,1490.0
2023-12-05,7430.0,4181.0,2531.2,2820.0,3488.4,1696.3,4937.75,5610.0,3197.0,27749.9,233.0,1347.0,418.9,3789.05,1519.8
2023-12-06,7390.0,4088.05,3080.0,2890.2,3550.0,1701.0,4953.0,5534.15,3265.0,28000.0,237.0,1325.0,415.4,3762.85,1517.0
2023-12-07,7390.0,4050.0,2900.0,2881.95,3546.9,1700.35,5003.15,5490.25,3284.0,27900.0,239.15,1331.0,412.2,3734.45,1505.0
2023-12-08,7390.55,4100.0,2902.7,2857.3,3575.0,1705.0,5024.0,5495.0,3255.0,27880.5,235.0,1333.0,410.0,3739.0,1510.0
2023-12-11,7325.0,4055.0,2837.05,2858.95,3634.55,1700.15,4959.9,5550.0,3230.0,27880.0,232.35,1370.1,406.3,3679.0,1512.8
2023-12-12,7280.0,4047.45,2869.1,2896.9,3637.0,1704.8,4968.0,5550.0,3228.0,28250.0,219.65,1377.0,413.0,3670.5,1528.9
2023-12-13,7299.85,3969.0,2860.0,2895.0,3585.0,1708.0,4910.0,5402.95,3240.0,28507.5,221.35,1379.35,402.0,3669.8,1502.0
2023-12-14,7368.5,4058.0,2900.95,2990.2,3647.0,1700.0,4932.2,5494.8,3255.0,28550.0,230.95,1391.0,401.2,3663.9,1523.0
2023-12-15,7528.85,4099.7,2912.05,3000.0,3615.0,1738.95,4938.0,5530.0,3250.0,28799.0,224.35,1422.0,423.4,3700.0,1552.95
2023-12-18,7548.0,4076.0,2993.95,2998.55,3600.7,1732.65,4913.85,5550.5,3313.0,28789.0,236.35,1489.85,415.35,3690.0,1570.0
2023-12-19,7641.0,4094.8,2988.8,2988.0,3610.65,1725.0,4891.35,5508.8,3335.95,28700.0,233.6,1501.5,411.75,3713.0,1556.35
2023-12-20,7650.0,4074.75,2946.0,3022.0,3610.45,1715.7,4920.0,5555.5,3336.05,28779.9,235.5,1485.0,412.2,3752.0,1578.0
2023-12-21,7426.6,3900.0,2750.0,2909.95,3524.1,1663.0,4930.0,5344.0,3280.0,28005.0,219.2,1421.15,399.45,3615.0,1542.1
2023-12-22,7418.95,3983.0,2815.95,2978.8,3580.0,1669.0,5075.0,5510.0,3309.9,28213.8,229.4,1431.0,406.0,3650.0,1574.3
2023-12-26,7325.0,4024.8,2817.0,2986.1,3635.0,1675.0,5155.0,5541.4,3349.95,28370.0,226.25,1462.7,414.4,3699.05,1562.95
2023-12-27,7219.9,4068.0,2880.7,2975.65,3668.0,1657.0,5242.0,5635.0,3381.05,28599.8,235.0,1465.45,408.2,3894.0,1573.15
2023-12-28,7275.0,4120.0,2855.0,3025.0,3699.9,1674.05,5224.95,5675.0,3405.0,28650.0,236.15,1470.6,412.95,3900.0,1600.0
2023-12-29,7231.65,4099.95,2823.9,3030.3,3715.1,1682.45,5260.55,5740.0,3410.0,28700.0,245.65,1473.95,410.5,3949.0,1615.0
2024-01-01,7336.95,4145.0,2852.3,3061.8,3689.0,1685.8,5339.0,5741.0,3403.0,28750.0,249.65,1460.0,411.1,3910.0,1598.95
2024-01-02,7324.0,4010.1,2922.0,3015.45,3689.0,1675.9,5319.8,5738.1,3396.0,28610.0,246.55,1484.05,410.0,3925.0,1594.1
2024-01-03,7444.95,3894.05,3047.0,3009.0,3708.0,1680.0,5288.85,5730.0,3391.35,28088.55,251.7,1460.0,407.0,4050.0,1575.5
2024-01-04,7560.0,3887.5,3039.4,3074.0,3696.0,1694.35,5253.8,5768.3,3372.0,28440.0,257.0,1437.0,420.0,4050.0,1593.0
2024-01-05,7734.95,3864.05,3009.95,3085.45,3719.7,1702.95,5361.3,5762.2,3379.95,28200.0,256.65,1425.0,430.6,4052.0,1654.0
2024-01-08,7677.0,3890.0,3020.0,3080.95,3770.0,1715.95,5305.0,5750.0,3355.0,26983.05,261.65,1435.0,436.8,3999.0,1633.0
2024-01-09,7774.0,3909.25,2990.7,3069.0,3736.95,1710.45,5199.0,5702.2,3310.0,27501.0,271.0,1460.6,441.3,3948.95,1631.95
2024-01-10,7716.0,3870.45,3024.0,3126.5,3708.0,1685.0,5111.0,5800.0,3292.0,27392.95,269.0,1474.9,436.0,3984.65,1620.0
2024-01-11,7680.0,3868.8,3120.0,3190.0,3726.9,1679.0,5102.9,5804.0,3286.85,26970.0,269.0,1500.0,443.6,3902.65,1643.95
2024-01-12,7684.0,3890.2,3096.35,3203.0,3700.0,1670.25,5149.0,5870.0,3294.95,27027.3,276.9,1505.0,458.55,3911.95,1657.85
2024-01-15,7697.95,3875.0,3127.0,3238.0,3740.0,1655.0,5159.95,5835.0,3282.2,26951.0,280.65,1610.0,460.6,3900.0,1684.8
2024-01-16,7475.0,3790.0,3095.0,3203.55,3758.85,1634.0,5168.4,5882.0,3274.95,26890.0,278.6,1587.0,465.0,3909.6,1688.85
2024-01-17,7303.3,3731.0,3033.0,3153.0,3818.95,1614.95,5115.05,5872.85,3294.1,26959.95,279.65,1520.0,458.8,3810.1,1650.0
